epoch,acc,learning_rate,loss,val_acc,val_loss
0,0.523485004901886,0.0020000000949949026,0.43299081921577454,0.5,0.29359522461891174
1,0.5504239797592163,0.0017888889415189624,0.2723737061023712,0.5001999735832214,0.289856493473053
2,0.5957019925117493,0.0015777777880430222,0.2590205669403076,0.5926100015640259,0.25754514336586
3,0.6024270057678223,0.001366666634567082,0.2512996196746826,0.5250899791717529,0.26496633887290955
4,0.6060929894447327,0.0011555555975064635,0.24717696011066437,0.5345100164413452,0.27121442556381226
5,0.6128020286560059,0.0009444444440305233,0.24418483674526215,0.5073800086975098,0.29819634556770325
6,0.6164600253105164,0.000733333348762244,0.24105466902256012,0.5712699890136719,0.25158873200416565
7,0.6188769936561584,0.0005222221952863038,0.23849213123321533,0.6151300072669983,0.24053919315338135
8,0.6219649910926819,0.00031111110001802444,0.23553968966007233,0.6168699860572815,0.23689870536327362
9,0.626272976398468,9.999999747378752e-05,0.23206409811973572,0.5854399800300598,0.2430880069732666
10,0.609948992729187,0.0020000000949949026,0.2511642575263977,0.5282999873161316,0.28503116965293884
11,0.6135500073432922,0.0017888889415189624,0.2468263804912567,0.5303900241851807,0.28677690029144287
12,0.6152290105819702,0.0015777777880430222,0.2445659339427948,0.612280011177063,0.24784375727176666
13,0.6173210144042969,0.001366666634567082,0.24233296513557434,0.5444200038909912,0.26797229051589966
