epoch,acc,learning_rate,loss,val_acc,val_loss
0,0.9086019992828369,0.0020000000949949026,0.27888765931129456,0.5380300283432007,0.2957153022289276
1,0.9642099738121033,0.0017888889415189624,0.07013698667287827,0.5,0.4779570400714874
2,0.9677760004997253,0.0015777777880430222,0.05395931378006935,0.9549800157546997,0.06595879048109055
3,0.9706209897994995,0.001366666634567082,0.04595682770013809,0.6325700283050537,0.3109167516231537
4,0.972877025604248,0.0011555555975064635,0.04088807478547096,0.9728699922561646,0.04561774060130119
5,0.9737169742584229,0.0009444444440305233,0.03723885118961334,0.7554100155830383,0.16758529841899872
6,0.9748860001564026,0.000733333348762244,0.03283020481467247,0.918429970741272,0.07212579250335693
7,0.9763169884681702,0.0005222221952863038,0.028803028166294098,0.9758300185203552,0.029441457241773605
8,0.9776840209960938,0.00031111110001802444,0.025031745433807373,0.939300000667572,0.05308719351887703
9,0.9795830249786377,9.999999747378752e-05,0.021552208811044693,0.977840006351471,0.022217828780412674
10,0.9722170233726501,0.0020000000949949026,0.04880760610103607,0.9389600157737732,0.07154887914657593
11,0.974045991897583,0.0017888889415189624,0.040850915014743805,0.9611300230026245,0.05074716731905937
12,0.9747580289840698,0.0015777777880430222,0.03712601587176323,0.9447199702262878,0.060521308332681656
13,0.9756140112876892,0.001366666634567082,0.03406636789441109,0.9638299942016602,0.04102995619177818
14,0.9762939810752869,0.0011555555975064635,0.030479827895760536,0.9734299778938293,0.03313819691538811
